ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2010-06-15,22469.284447554,12475.76825870536,45506.849624916045,22469.284447554,22469.284447554,0.3006224255951138,0.3006224255951138,0.3006224255951138,0.3766444188829907,0.3766444188829907,0.3766444188829907,-0.07602199328787687,-0.07602199328787687,-0.07602199328787687,0.0,0.0,0.0,29224.05523956425
2010-06-16,22475.514820867767,9830.793486604254,41694.39724506095,22475.514820867767,22475.514820867767,0.16987067782258797,0.16987067782258797,0.16987067782258797,0.26533535929867685,0.26533535929867685,0.26533535929867685,-0.09546468147608889,-0.09546468147608889,-0.09546468147608889,0.0,0.0,0.0,26293.445757900197
2010-06-17,22481.745194181538,16384.953979200665,48403.713447167,22481.745194181538,22481.745194181538,0.4582856159485102,0.4582856159485102,0.4582856159485102,0.575670620000763,0.575670620000763,0.575670620000763,-0.11738500405225283,-0.11738500405225283,-0.11738500405225283,0.0,0.0,0.0,32784.80563809448
2010-06-18,22487.975567495305,6631.510406551822,39545.44109622211,22487.975567495305,22487.975567495305,0.015755406499659896,0.015755406499659896,0.015755406499659896,0.15701118389385432,0.15701118389385432,0.15701118389385432,-0.14125577739419443,-0.14125577739419443,-0.14125577739419443,0.0,0.0,0.0,22842.282763915613
2010-06-20,22500.436314122842,-3743.227864022569,29777.052847581235,22500.436314122842,22500.436314122842,-0.4444673613986855,-0.4444673613986855,-0.4444673613986855,-0.25198479381285965,-0.25198479381285965,-0.25198479381285965,-0.19248256758582585,-0.19248256758582585,-0.19248256758582585,0.0,0.0,0.0,12499.726755265498
2010-06-21,22506.666687436613,6961.64173022741,39381.79910768477,22506.666687436613,22506.666687436613,0.03272645013656442,0.03272645013656442,0.03272645013656442,0.2513070539429363,0.2513070539429363,0.2513070539429363,-0.21858060380637187,-0.21858060380637187,-0.21858060380637187,0.0,0.0,0.0,23243.229992523284
2010-06-22,22512.897060750383,10471.667898190648,41657.4884933987,22512.897060750383,22512.897060750383,0.13249378437371692,0.13249378437371692,0.13249378437371692,0.37664441888134786,0.37664441888134786,0.37664441888134786,-0.24415063450763094,-0.24415063450763094,-0.24415063450763094,0.0,0.0,0.0,25495.71598954513
2010-06-23,22519.12743406415,5644.232798609399,37670.19113078738,22519.12743406415,22519.12743406415,-0.0032378672937528052,-0.0032378672937528052,-0.0032378672937528052,0.2653353592965814,0.2653353592965814,0.2653353592965814,-0.2685732265903342,-0.2685732265903342,-0.2685732265903342,0.0,0.0,0.0,22446.213487861543
2010-06-24,22525.35780737792,12590.801845436954,44189.073449587275,22525.35780737792,22525.35780737792,0.28440481730575523,0.28440481730575523,0.28440481730575523,0.5756706200003857,0.5756706200003857,0.5756706200003857,-0.2912658026946305,-0.2912658026946305,-0.2912658026946305,0.0,0.0,0.0,28931.678079332003
2010-06-25,22531.588180691688,1686.6183508241807,34061.79118192681,22531.588180691688,22531.588180691688,-0.15468814702314565,-0.15468814702314565,-0.15468814702314565,0.15701118389313223,0.15701118389313223,0.15701118389313223,-0.3116993309162779,-0.3116993309162779,-0.3116993309162779,0.0,0.0,0.0,19046.218555531883
2010-06-27,22544.048927319225,-8439.600908137612,25056.79490243458,22544.048927319225,22544.048927319225,-0.5960127468050841,-0.5960127468050841,-0.5960127468050841,-0.2519847938120603,-0.2519847938120603,-0.2519847938120603,-0.3440279529930238,-0.3440279529930238,-0.3440279529930238,0.0,0.0,0.0,9107.508402039484
2010-06-28,22550.279300632996,4081.801598434159,35774.857147442366,22550.279300632996,22550.279300632996,-0.10394812882264459,-0.10394812882264459,-0.10394812882264459,0.2513070539432615,0.2513070539432615,0.2513070539432615,-0.3552551827659061,-0.3552551827659061,-0.3552551827659061,0.0,0.0,0.0,20206.219962904182
2010-06-29,22556.509673946763,6040.217812661199,38281.78190555447,22556.509673946763,22556.509673946763,0.013739559513412936,0.013739559513412936,0.013739559513412936,0.3766444188824127,0.3766444188824127,0.3766444188824127,-0.36290485936899974,-0.36290485936899974,-0.36290485936899974,0.0,0.0,0.0,22866.42618102683
2010-06-30,22562.740047260533,3509.08321346622,37910.76673597873,22562.740047260533,22562.740047260533,-0.10155398657088734,-0.10155398657088734,-0.10155398657088734,0.26533535929736335,0.26533535929736335,0.26533535929736335,-0.36688934586825067,-0.36688934586825067,-0.36688934586825067,0.0,0.0,0.0,20271.403847498616
2010-07-01,22568.9704205743,10768.523242194646,43002.73564580083,22568.9704205743,22568.9704205743,0.20844628065299453,0.20844628065299453,0.20844628065299453,0.5756706200000086,0.5756706200000086,0.5756706200000086,-0.36722433934701404,-0.36722433934701404,-0.36722433934701404,0.0,0.0,0.0,27273.388362910464
2010-07-02,22575.20079388807,3021.2390761495026,33660.23711057802,22575.20079388807,22575.20079388807,-0.20701544686422457,-0.20701544686422457,-0.20701544686422457,0.15701118389241003,0.15701118389241003,0.15701118389241003,-0.3640266307566346,-0.3640266307566346,-0.3640266307566346,0.0,0.0,0.0,17901.785513491734
2010-07-04,22587.661540515608,-6910.26134704871,24603.660105409963,22587.661540515608,22587.661540515608,-0.5999558475187876,-0.5999558475187876,-0.5999558475187876,-0.2519847938132829,-0.2519847938132829,-0.2519847938132829,-0.3479710537055047,-0.3479710537055047,-0.3479710537055047,0.0,0.0,0.0,9036.061917508043
2010-07-05,22593.891913829375,4820.497678103203,37423.47209368225,22593.891913829375,22593.891913829375,-0.08448340285157621,-0.08448340285157621,-0.08448340285157621,0.2513070539425649,0.2513070539425649,0.2513070539425649,-0.3357904567941411,-0.3357904567941411,-0.3357904567941411,0.0,0.0,0.0,20685.08304128836
2010-07-06,22600.122287143146,7696.402672848523,40966.69984584554,22600.122287143146,22600.122287143146,0.055236443692862514,0.055236443692862514,0.055236443692862514,0.37664441888170724,0.37664441888170724,0.37664441888170724,-0.32140797518884473,-0.32140797518884473,-0.32140797518884473,0.0,0.0,0.0,23848.472669308736
2010-07-07,22606.352660456916,6492.937532793818,37948.25229131732,22606.352660456916,22606.352660456916,-0.03997834432597684,-0.03997834432597684,-0.03997834432597684,0.26533535929620394,0.26533535929620394,0.26533535929620394,-0.3053137036221808,-0.3053137036221808,-0.3053137036221808,0.0,0.0,0.0,21702.58810984271
2010-07-08,22612.58299199866,13073.728476503231,45928.4092114915,22612.58299199866,22612.58299199866,0.2876398267262319,0.2876398267262319,0.2876398267262319,0.5756706199996314,0.5756706199996314,0.5756706199996314,-0.2880307932733995,-0.2880307932733995,-0.2880307932733995,0.0,0.0,0.0,29116.862445649695
2010-07-09,22618.81332354041,3647.980233612174,35768.07095115619,22618.81332354041,22618.81332354041,-0.11308740358025465,-0.11308740358025465,-0.11308740358025465,0.157011183894411,0.157011183894411,0.157011183894411,-0.27009858747466564,-0.27009858747466564,-0.27009858747466564,0.0,0.0,0.0,20060.910452714754
2010-07-11,22631.273986623903,-5016.251981900251,27502.21463865183,22631.273986623903,22631.273986623903,-0.48640702545132497,-0.48640702545132497,-0.48640702545132497,-0.25198479381248373,-0.25198479381248373,-0.25198479381248373,-0.23442223163884118,-0.23442223163884118,-0.23442223163884118,0.0,0.0,0.0,11623.26332461622
2010-07-12,22637.50431816565,7460.360596063419,39738.20103529138,22637.50431816565,22637.50431816565,0.03362135185028567,0.03362135185028567,0.03362135185028567,0.25130705394186836,0.25130705394186836,0.25130705394186836,-0.21768570209158272,-0.21768570209158272,-0.21768570209158272,0.0,0.0,0.0,23398.60781585906
2010-07-13,22643.734649707396,10994.394566716743,42029.03373891489,22643.734649707396,22643.734649707396,0.17435996319917763,0.17435996319917763,0.17435996319917763,0.37664441888100175,0.37664441888100175,0.37664441888100175,-0.20228445568182413,-0.20228445568182413,-0.20228445568182413,0.0,0.0,0.0,26591.895389922323
2010-07-14,22649.96498124914,7833.040022644677,40554.85245578519,22649.96498124914,22649.96498124914,0.07673961925513764,0.07673961925513764,0.07673961925513764,0.2653353592979909,0.2653353592979909,0.2653353592979909,-0.18859574004285323,-0.18859574004285323,-0.18859574004285323,0.0,0.0,0.0,24388.114670052404
2010-07-15,22656.19531279089,15252.521182377675,47414.674775946725,22656.19531279089,22656.19531279089,0.3987458114624615,0.3987458114624615,0.3987458114624615,0.5756706199991657,0.5756706199991657,0.5756706199991657,-0.17692480853670423,-0.17692480853670423,-0.17692480853670423,0.0,0.0,0.0,31690.25829744171
2010-07-16,22662.425644332638,7166.633283512414,39031.80974016214,22662.425644332638,22662.425644332638,-0.010485535819694386,-0.010485535819694386,-0.010485535819694386,0.1570111838925171,0.1570111838925171,0.1570111838925171,-0.16749671971221147,-0.16749671971221147,-0.16749671971221147,0.0,0.0,0.0,22424.79796847783
2010-07-18,22674.88630741613,-2681.209470889731,29599.26522448167,22674.88630741613,22674.88630741613,-0.4078233046930797,-0.4078233046930797,-0.4078233046930797,-0.2519847938112043,-0.2519847938112043,-0.2519847938112043,-0.1558385108818754,-0.1558385108818754,-0.1558385108818754,0.0,0.0,0.0,13427.539239985821
2010-07-19,22681.116638957876,7773.524737913655,40460.57897258723,22681.116638957876,22681.116638957876,0.09768403704606327,0.09768403704606327,0.09768403704606327,0.25130705394168273,0.25130705394168273,0.25130705394168273,-0.15362301689561947,-0.15362301689561947,-0.15362301689561947,0.0,0.0,0.0,24896.69967696392
2010-07-20,22687.346970499624,11866.88034838314,43332.73556712654,22687.346970499624,22687.346970499624,0.2229610617416813,0.2229610617416813,0.2229610617416813,0.37664441888112915,0.37664441888112915,0.37664441888112915,-0.15368335713944786,-0.15368335713944786,-0.15368335713944786,0.0,0.0,0.0,27745.741939144136
2010-07-21,22693.57730204137,9863.607644270936,41189.8279165666,22693.57730204137,22693.57730204137,0.1095152079654371,0.1095152079654371,0.1095152079654371,0.2653353592968315,0.2653353592968315,0.2653353592968315,-0.15582015133139443,-0.15582015133139443,-0.15582015133139443,0.0,0.0,0.0,25178.86913975415
2010-07-22,22699.807633583117,16198.437184312712,49335.774166299474,22699.807633583117,22699.807633583117,0.41590623655267556,0.41590623655267556,0.41590623655267556,0.5756706199987884,0.5756706199987884,0.5756706199987884,-0.15976438344611288,-0.15976438344611288,-0.15976438344611288,0.0,0.0,0.0,32140.79919693637
2010-07-23,22706.037965124866,6200.0790738444175,38618.354139750416,22706.037965124866,22706.037965124866,-0.008177188319523326,-0.008177188319523326,-0.008177188319523326,0.15701118389062318,0.15701118389062318,0.15701118389062318,-0.16518837221014648,-0.16518837221014648,-0.16518837221014648,0.0,0.0,0.0,22520.366416693796
2010-07-25,22718.498628208356,-2695.311742197474,30364.59450097924,22718.498628208356,22718.498628208356,-0.4309350117265637,-0.4309350117265637,-0.4309350117265637,-0.25198479381636885,-0.25198479381636885,-0.25198479381636885,-0.17895021791019483,-0.17895021791019483,-0.17895021791019483,0.0,0.0,0.0,12928.302155451467
2010-07-26,22724.728959750104,6719.971376437214,40051.574048731076,22724.728959750104,22724.728959750104,0.06484507534371692,0.06484507534371692,0.06484507534371692,0.251307053942235,0.251307053942235,0.251307053942235,-0.1864619785985181,-0.1864619785985181,-0.1864619785985181,0.0,0.0,0.0,24198.315721310642
2010-07-27,22730.959291291852,11257.22485144269,42981.804254794544,22730.959291291852,22730.959291291852,0.18281206362281405,0.18281206362281405,0.18281206362281405,0.3766444188821941,0.3766444188821941,0.3766444188821941,-0.19383235525938003,-0.19383235525938003,-0.19383235525938003,0.0,0.0,0.0,26886.452867459095
2010-07-28,22737.189622833597,9527.680394010595,40637.85132139048,22737.189622833597,22737.189622833597,0.06468031715161644,0.06468031715161644,0.06468031715161644,0.2653353592976133,0.2653353592976133,0.2653353592976133,-0.2006550421459969,-0.2006550421459969,-0.2006550421459969,0.0,0.0,0.0,24207.838258774915
2010-07-29,22743.419954375346,14853.570392814405,46255.91330498032,22743.419954375346,22743.419954375346,0.3691165477237685,0.3691165477237685,0.3691165477237685,0.5756706200001389,0.5756706200001389,0.5756706200001389,-0.20655407227637038,-0.20655407227637038,-0.20655407227637038,0.0,0.0,0.0,31138.392611366242
2010-07-30,22749.65028387768,5918.428638727431,37513.671409278184,22749.65028387768,22749.65028387768,-0.05418660378205262,-0.05418660378205262,-0.05418660378205262,0.15701118389262417,0.15701118389262417,0.15701118389262417,-0.21119778767467678,-0.21119778767467678,-0.21119778767467678,0.0,0.0,0.0,21516.923997764938
2010-08-01,22762.11094288235,-4798.535870436055,27621.36281182522,22762.11094288235,22762.11094288235,-0.46767127902326106,-0.46767127902326106,-0.46767127902326106,-0.2519847938150895,-0.2519847938150895,-0.2519847938150895,-0.21568648520817163,-0.21568648520817163,-0.21568648520817163,0.0,0.0,0.0,12116.925404955195
2010-08-02,22768.34127238469,7949.3808608051695,40166.75681481244,22768.34127238469,22768.34127238469,0.03611630436687818,0.03611630436687818,0.03611630436687818,0.25130705394278724,0.25130705394278724,0.25130705394278724,-0.21519074957590906,-0.21519074957590906,-0.21519074957590906,0.0,0.0,0.0,23590.649615707087
2010-08-03,22774.571601887026,10262.426088817034,43463.252356122655,22774.571601887026,22774.571601887026,0.16387279701496626,0.16387279701496626,0.16387279701496626,0.37664441888325895,0.37664441888325895,0.37664441888325895,-0.2127716218682927,-0.2127716218682927,-0.2127716218682927,0.0,0.0,0.0,26506.704351105873
2010-08-04,22780.80193138936,8194.587847199271,40429.7101799139,22780.80193138936,22780.80193138936,0.05687572399342497,0.05687572399342497,0.05687572399342497,0.26533535929839513,0.26533535929839513,0.26533535929839513,-0.20845963530497016,-0.20845963530497016,-0.20845963530497016,0.0,0.0,0.0,24076.476534387944
2010-08-05,22787.032260891698,14855.654323819579,47640.78816607663,22787.032260891698,22787.032260891698,0.3733028233905431,0.3733028233905431,0.3733028233905431,0.5756706199979899,0.5756706199979899,0.5756706199979899,-0.20236779660744675,-0.20236779660744675,-0.20236779660744675,0.0,0.0,0.0,31293.49574057396
2010-08-06,22793.26259039403,5336.95534529044,38702.902536359274,22793.26259039403,22793.26259039403,-0.037676981016685124,-0.037676981016685124,-0.037676981016685124,0.157011183891902,0.157011183891902,0.157011183891902,-0.1946881649085871,-0.1946881649085871,-0.1946881649085871,0.0,0.0,0.0,21934.481268467436
2010-08-08,22805.723249398707,-2789.082230402875,29685.540170491986,22805.723249398707,22805.723249398707,-0.42767331969639033,-0.42767331969639033,-0.42767331969639033,-0.2519847938142903,-0.2519847938142903,-0.2519847938142903,-0.17568852588210004,-0.17568852588210004,-0.17568852588210004,0.0,0.0,0.0,13052.323879251211
2010-08-09,22811.95357890104,8744.121429644769,41102.56482076292,22811.95357890104,22811.95357890104,0.0862290633462918,0.0862290633462918,0.0862290633462918,0.2513070539420905,0.2513070539420905,0.2513070539420905,-0.16507799059579875,-0.16507799059579875,-0.16507799059579875,0.0,0.0,0.0,24779.006969108766
2010-08-10,22818.183908403375,11341.43878409587,43033.484183228495,22818.183908403375,22818.183908403375,0.22237072470569688,0.22237072470569688,0.22237072470569688,0.37664441888338634,0.37664441888338634,0.37664441888338634,-0.15427369417768946,-0.15427369417768946,-0.15427369417768946,0.0,0.0,0.0,27892.280000582905
2010-08-11,22824.414237905716,9510.554393672634,42387.35926343906,22824.414237905716,22824.414237905716,0.12161626832847053,0.12161626832847053,0.12161626832847053,0.2653353592973048,0.2653353592973048,0.2653353592973048,-0.14371909096883428,-0.14371909096883428,-0.14371909096883428,0.0,0.0,0.0,25600.23432430302
2010-08-12,22830.64456740805,16159.688613474142,48489.2235845873,22830.64456740805,22830.64456740805,0.44180558022342376,0.44180558022342376,0.44180558022342376,0.5756706199993402,0.5756706199993402,0.5756706199993402,-0.13386503977591652,-0.13386503977591652,-0.13386503977591652,0.0,0.0,0.0,32917.35073738652
2010-08-13,22836.874896910384,6595.081510086881,39565.232925373384,22836.874896910384,22836.874896910384,0.031858319963748716,0.031858319963748716,0.031858319963748716,0.1570111838911799,0.1570111838911799,0.1570111838911799,-0.1251528639274312,-0.1251528639274312,-0.1251528639274312,0.0,0.0,0.0,23564.419364348258
2010-08-15,22849.335555915055,-486.8915639253348,29428.7979748181,22849.335555915055,22849.335555915055,-0.3647548714402667,-0.3647548714402667,-0.3647548714402667,-0.2519847938155128,-0.2519847938155128,-0.2519847938155128,-0.11277007762475394,-0.11277007762475394,-0.11277007762475394,0.0,0.0,0.0,14514.929102721746
2010-08-16,22855.565885417393,10685.427136381188,41814.92445890053,22855.565885417393,22855.565885417393,0.14152291009025753,0.14152291009025753,0.14152291009025753,0.2513070539431538,0.2513070539431538,0.2513070539431538,-0.10978414385289627,-0.10978414385289627,-0.10978414385289627,0.0,0.0,0.0,26090.152081281274
2010-08-17,22861.79621491973,15194.295859406397,44259.77675149804,22861.79621491973,22861.79621491973,0.2673644572015487,0.2673644572015487,0.2673644572015487,0.376644418882681,0.376644418882681,0.376644418882681,-0.10927996168113227,-0.10927996168113227,-0.10927996168113227,0.0,0.0,0.0,28974.227950574164
2010-08-18,22868.026544422064,10905.435531918878,42550.49238797745,22868.026544422064,22868.026544422064,0.15392189164741904,0.15392189164741904,0.15392189164741904,0.26533535929808666,0.26533535929808666,0.26533535929808666,-0.11141346765066765,-0.11141346765066765,-0.11141346765066765,0.0,0.0,0.0,26387.916448382897
2010-08-19,22874.2568739244,17189.010080755186,51383.27245699168,22874.2568739244,22874.2568739244,0.4594239630497865,0.4594239630497865,0.4594239630497865,0.5756706199989631,0.5756706199989631,0.5756706199989631,-0.11624665694917663,-0.11624665694917663,-0.11624665694917663,0.0,0.0,0.0,33383.23861876157
2010-08-20,22880.48720342674,8660.680849266246,39951.735531509934,22880.48720342674,22880.48720342674,0.0332702125647365,0.0332702125647365,0.0332702125647365,0.15701118388928592,0.15701118388928592,0.15701118388928592,-0.1237409713245494,-0.1237409713245494,-0.1237409713245494,0.0,0.0,0.0,23641.725876269476
2010-08-22,22892.94747218466,-2342.8438177446005,29253.592974036168,22892.94747218466,22892.94747218466,-0.39802297374093143,-0.39802297374093143,-0.39802297374093143,-0.2519847938147136,-0.2519847938147136,-0.2519847938147136,-0.14603817992621776,-0.14603817992621776,-0.14603817992621776,0.0,0.0,0.0,13781.028441610782
2010-08-23,22899.177606563622,9553.833165814807,42096.14695773077,22899.177606563622,22899.177606563622,0.09106100641849346,0.09106100641849346,0.09106100641849346,0.2513070539424573,0.2513070539424573,0.2513070539424573,-0.16024604752396382,-0.16024604752396382,-0.16024604752396382,0.0,0.0,0.0,24984.399765573136
2010-08-24,22905.407740942584,12137.83846806941,45145.28761144762,22905.407740942584,22905.407740942584,0.20070986041119881,0.20070986041119881,0.20070986041119881,0.3766444188819754,0.3766444188819754,0.3766444188819754,-0.1759345584707766,-0.1759345584707766,-0.1759345584707766,0.0,0.0,0.0,27502.748931288763
2010-08-25,22911.637875321547,9051.077367880096,40199.10197033121,22911.637875321547,22911.637875321547,0.07275955640560944,0.07275955640560944,0.07275955640560944,0.2653353592988684,0.2653353592988684,0.2653353592988684,-0.192575802893259,-0.192575802893259,-0.192575802893259,0.0,0.0,0.0,24578.6784836559
2010-08-26,22917.86800970051,15607.603001857779,47370.575951282335,22917.86800970051,22917.86800970051,0.36610120985412337,0.36610120985412337,0.36610120985412337,0.5756706200002691,0.5756706200002691,0.5756706200002691,-0.20956941014614586,-0.20956941014614586,-0.20956941014614586,0.0,0.0,0.0,31308.127215328976
2010-08-27,22924.098144079468,4674.931679101986,37267.03556063808,22924.098144079468,22924.098144079468,-0.0692466240909857,-0.0692466240909857,-0.0692466240909857,0.15701118389245866,0.15701118389245866,0.15701118389245866,-0.22625780798344436,-0.22625780798344436,-0.22625780798344436,0.0,0.0,0.0,21336.681737271534
2010-08-29,22936.558412837392,-5738.674008642844,27219.894803109324,22936.558412837392,22936.558412837392,-0.5078941370462992,-0.5078941370462992,-0.5078941370462992,-0.25198479381391437,-0.25198479381391437,-0.25198479381391437,-0.25590934323238473,-0.25590934323238473,-0.25590934323238473,0.0,0.0,0.0,11287.214870937312
2010-08-31,22949.018681595317,11060.844933133038,41892.562090386964,22949.018681595317,22949.018681595317,0.10081502268810569,0.10081502268810569,0.10081502268810569,0.37664441888304023,0.37664441888304023,0.37664441888304023,-0.2758293961949346,-0.2758293961949346,-0.2758293961949346,0.0,0.0,0.0,25262.62452065011
2010-09-01,22955.248815974275,5198.209628407347,38854.42559043778,22955.248815974275,22955.248815974275,-0.015096627191048068,-0.015096627191048068,-0.015096627191048068,0.265335359296773,0.265335359296773,0.265335359296773,-0.2804319864878211,-0.2804319864878211,-0.2804319864878211,0.0,0.0,0.0,22608.701982521765
2010-09-02,22961.478950353237,13916.209508047788,45491.22652029566,22961.478950353237,22961.478950353237,0.2950186295435923,0.2950186295435923,0.2950186295435923,0.5756706199998919,0.5756706199998919,0.5756706199998919,-0.28065199045629957,-0.28065199045629957,-0.28065199045629957,0.0,0.0,0.0,29735.543002580493
2010-09-03,22967.7090847322,2916.51461757307,36622.55305267879,22967.7090847322,22967.7090847322,-0.1189669432285089,-0.1189669432285089,-0.1189669432285089,0.15701118389056473,0.15701118389056473,0.15701118389056473,-0.2759781271190736,-0.2759781271190736,-0.2759781271190736,0.0,0.0,0.0,20235.310941959957
2010-09-05,22980.16935349012,-4821.280596025418,28081.13888781409,22980.16935349012,22980.16935349012,-0.5023961961079334,-0.5023961961079334,-0.5023961961079334,-0.251984793813115,-0.251984793813115,-0.251984793813115,-0.2504114022948184,-0.2504114022948184,-0.2504114022948184,0.0,0.0,0.0,11435.019684380577
2010-09-06,22986.399487869083,7862.304438528568,39235.69182403945,22986.399487869083,22986.399487869083,0.02226178904262241,0.02226178904262241,0.02226178904262241,0.25130705394157493,0.25130705394157493,0.25130705394157493,-0.2290452648989525,-0.2290452648989525,-0.2290452648989525,0.0,0.0,0.0,23498.11786411747
2010-09-07,22992.629622248045,10649.406947391744,43916.0563663721,22992.629622248045,22992.629622248045,0.17478512637202143,0.17478512637202143,0.17478512637202143,0.3766444188813974,0.3766444188813974,0.3766444188813974,-0.20185929250937598,-0.20185929250937598,-0.20185929250937598,0.0,0.0,0.0,27011.399296397754
2010-09-08,22998.859756627007,9178.000609653005,41635.336979983855,22998.859756627007,22998.859756627007,0.09638282372996317,0.09638282372996317,0.09638282372996317,0.26533535929949603,0.26533535929949603,0.26533535929949603,-0.16895253556953285,-0.16895253556953285,-0.16895253556953285,0.0,0.0,0.0,25215.55480254013
2010-09-09,23005.08989100597,16554.48703320488,48755.7106870792,23005.08989100597,23005.08989100597,0.44510626062909764,0.44510626062909764,0.44510626062909764,0.5756706199995147,0.5756706199995147,0.5756706199995147,-0.1305643593704171,-0.1305643593704171,-0.1305643593704171,0.0,0.0,0.0,33244.79942782789
2010-09-10,23011.320025384928,8200.500609375695,40969.176202658804,23011.320025384928,23011.320025384928,0.06993935875803328,0.06993935875803328,0.06993935875803328,0.15701118388984256,0.15701118388984256,0.15701118388984256,-0.08707182513180928,-0.08707182513180928,-0.08707182513180928,0.0,0.0,0.0,24620.71699213624
2010-09-12,23023.780294142853,776.962980266651,33219.758982887506,23023.780294142853,23023.780294142853,-0.2389125098687036,-0.2389125098687036,-0.2389125098687036,-0.2519847938143377,-0.2519847938143377,-0.2519847938143377,0.013072283945634061,0.013072283945634061,0.013072283945634061,0.0,0.0,0.0,17523.111157403586
2010-09-13,23030.01042852181,14073.648684932115,46274.030563683904,23030.01042852181,23030.01042852181,0.3196652015449397,0.3196652015449397,0.3196652015449397,0.25130705394212727,0.25130705394212727,0.25130705394212727,0.06835814760281243,0.06835814760281243,0.06835814760281243,0.0,0.0,0.0,30391.9033537373
2010-09-14,23036.24019113977,19259.994888357218,50661.90209506499,23036.24019113977,23036.24019113977,0.5026919854051302,0.5026919854051302,0.5026919854051302,0.3766444188832952,0.3766444188832952,0.3766444188832952,0.1260475665218349,0.1260475665218349,0.1260475665218349,0.0,0.0,0.0,34616.373509093275
2010-09-15,23042.469953757725,17721.448805128537,48538.130427646465,23042.469953757725,23042.469953757725,0.4505783195561117,0.4505783195561117,0.4505783195561117,0.26533535929833674,0.26533535929833674,0.26533535929833674,0.18524296025777506,0.18524296025777506,0.18524296025777506,0.0,0.0,0.0,33424.907343944076
2010-09-16,23048.69971637568,25739.8365170204,58075.92038955547,23048.69971637568,23048.69971637568,0.8206683957632377,0.8206683957632377,0.8206683957632377,0.5756706199991376,0.5756706199991376,0.5756706199991376,0.24499777576410015,0.24499777576410015,0.24499777576410015,0.0,0.0,0.0,41964.039137042295
2010-09-17,23054.929478993632,17948.77370519468,49606.72023611378,23054.929478993632,23054.929478993632,0.46135104358640433,0.46135104358640433,0.46135104358640433,0.15701118389067173,0.15701118389067173,0.15701118389067173,0.3043398596957326,0.3043398596957326,0.3043398596957326,0.0,0.0,0.0,33691.3452539383
2010-09-19,23067.389004229542,11039.35119714931,43062.80463452131,23067.389004229542,23067.389004229542,0.16593058985107512,0.16593058985107512,0.16593058985107512,-0.2519847938140184,-0.2519847938140184,-0.2519847938140184,0.4179153836650935,0.4179153836650935,0.4179153836650935,0.0,0.0,0.0,26894.974468025554
2010-09-20,23073.618766847496,22544.708516167735,57455.206710636776,23073.618766847496,23073.618766847496,0.7216030546716516,0.7216030546716516,0.7216030546716516,0.25130705394267944,0.25130705394267944,0.25130705394267944,0.47029600072897226,0.47029600072897226,0.47029600072897226,0.0,0.0,0.0,39723.6125513338
2010-09-21,23079.848529465457,29230.972410694372,60689.17201015786,23079.848529465457,23079.848529465457,0.8952498575975487,0.8952498575975487,0.8952498575975487,0.37664441888081945,0.37664441888081945,0.37664441888081945,0.5186054387167293,0.5186054387167293,0.5186054387167293,0.0,0.0,0.0,43742.0796388424
2010-09-22,23086.07829208341,25110.608979281642,58614.03423901371,23086.07829208341,23086.07829208341,0.8274386394305399,0.8274386394305399,0.8274386394305399,0.2653353592962412,0.2653353592962412,0.2653353592962412,0.5621032801342987,0.5621032801342987,0.5621032801342987,0.0,0.0,0.0,42188.39150387183
2010-09-23,23092.308054701367,33718.84442385706,66247.05881652427,23092.308054701367,23092.308054701367,1.1758303894586686,1.1758303894586686,1.1758303894586686,0.5756706200004437,0.5756706200004437,0.5756706200004437,0.6001597694582248,0.6001597694582248,0.6001597694582248,0.0,0.0,0.0,50244.94562816042
2010-09-24,23098.53781731932,24510.33517969231,57717.97786729549,23098.53781731932,23098.53781731932,0.7892829615237615,0.7892829615237615,0.7892829615237615,0.15701118389384455,0.15701118389384455,0.15701118389384455,0.632271777629917,0.632271777629917,0.632271777629917,0.0,0.0,0.0,41329.82015264172
2010-09-26,23110.99734255523,16787.18218070506,49588.87644083086,23110.99734255523,23110.99734255523,0.42536984732800054,0.42536984732800054,0.42536984732800054,-0.2519847938127391,-0.2519847938127391,-0.2519847938127391,0.6773546411407396,0.6773546411407396,0.6773546411407396,0.0,0.0,0.0,32941.71875375578
2010-09-27,23117.227105173184,30288.17999657729,60535.083930127636,23117.227105173184,23117.227105173184,0.9413535119509133,0.9413535119509133,0.9413535119509133,0.2513070539432318,0.2513070539432318,0.2513070539432318,0.6900464580076815,0.6900464580076815,0.6900464580076815,0.0,0.0,0.0,44878.71002719481
2010-09-28,23123.456867791137,31988.66700571183,64238.763834254416,23123.456867791137,23123.456867791137,1.0728855453993005,1.0728855453993005,1.0728855453993005,0.37664441888271716,0.37664441888271716,0.37664441888271716,0.6962411265165833,0.6962411265165833,0.6962411265165833,0.0,0.0,0.0,47932.27950090843
2010-09-29,23129.686630409095,28551.390579622035,61964.79218484897,23129.686630409095,23129.686630409095,0.9615141536100176,0.9615141536100176,0.9615141536100176,0.2653353592970231,0.2653353592970231,0.2653353592970231,0.6961787943129945,0.6961787943129945,0.6961787943129945,0.0,0.0,0.0,45369.207694111836
